CustomerID,Age,Gender,Income,Region,AvgSpending,PurchaseFrequency,FavoriteBrand,PreferredStyle,ShoppingMethod,SustainabilityConcern,CustomizationInterest,BrandLoyaltyScore,DiscountSensitivity,PurchaseTimeOfDay,MarketTrendInterest,CompetitorPriceSensitivity,ProductID,ProductName,ProductCategory,ProductBrand,ProductPrice,ProductMaterial,ProductStyle,ProductDimensions,ProductDescription,PurchaseDate,QuantityPurchased,CompetitorPrice,CompetitorBrand,DataSource
1091,65,Other,38399.53,North,453.48,Monthly,IKEA,Industrial,Online,Medium,Yes,7,Low,Afternoon,"Customization,Handmade",Low,5091,Bookshelf,Textiles,Wayfair,626.45,Fabric,Bohemian,30x30x10 inches,A stylish addition to any room,2024-03-31,4,1042.38,Target,CRM
1092,55,Other,45539.17,East,420.9,Monthly,West Elm,Minimalist,Online,Low,Yes,8,High,Morning,"Customization,Handmade",Medium,5092,Curtains,Textiles,West Elm,197.32,Fabric,Modern,30x30x10 inches,A stylish addition to any room,2024-04-01,1,41.64,West Elm,CRM
1093,38,Female,31106.16,North,849.57,Quarterly,West Elm,Bohemian,Both,Medium,Yes,6,Medium,Afternoon,"Sustainable,Smart Homes",Medium,5093,Lamp,Textiles,Wayfair,479.95,Wood,Minimalist,24x18x15 inches,A stylish addition to any room,2024-04-02,1,1583.31,Target,CRM
1094,34,Other,83428.73,North,139.91,Weekly,Williams-Sonoma,Minimalist,Online,Low,Yes,5,Medium,Afternoon,"Customization,Handmade",Low,5094,Sofa Set,Furniture,West Elm,459.74,Fabric,Modern,30x30x10 inches,Durable and eco-friendly,2024-04-03,2,533.79,IKEA,CRM
1095,58,Other,109806.1,East,377.58,Quarterly,West Elm,Minimalist,Online,High,Yes,3,High,Afternoon,"Sustainable,Smart Homes",High,5095,Bookshelf,Wall Decor,West Elm,1488.86,Wood,Modern,30x30x10 inches,A stylish addition to any room,2024-04-04,4,1636.78,IKEA,Survey
1096,68,Male,90359.7,South,711.47,Weekly,Williams-Sonoma,Industrial,Both,Low,Yes,7,Low,Afternoon,"Minimalist,Scandinavian,Biophilic",Low,5096,Dining Table,Wall Decor,Wayfair,142.48,Glass,Minimalist,24x18x15 inches,A stylish addition to any room,2024-04-05,4,545.96,Target,Survey
1097,35,Other,118383.61,North,608.9,Weekly,Williams-Sonoma,Industrial,Online,Medium,Yes,8,High,Afternoon,"Sustainable,Smart Homes",Low,5097,Dining Table,Furniture,Target,120.85,Wood,Rustic,30x30x10 inches,A stylish addition to any room,2024-04-06,3,41.36,Williams-Sonoma,Survey
1098,54,Other,35673.03,North,492.66,Weekly,IKEA,Minimalist,Both,Low,Yes,3,High,Evening,"Sustainable,Smart Homes",High,5098,Rug,Wall Decor,IKEA,1393.35,Glass,Bohemian,12x12x20 inches,A stylish addition to any room,2024-04-07,3,326.57,Williams-Sonoma,Web Analytics
1099,55,Male,111270.1,East,585.95,Monthly,West Elm,Industrial,Both,Medium,No,5,Medium,Afternoon,"Minimalist,Scandinavian,Biophilic",Medium,5099,Rug,Textiles,Target,1122.3,Plastic,Modern,24x18x15 inches,Durable and eco-friendly,2024-04-08,1,1971.65,West Elm,CRM
1100,29,Female,103266.15,East,277.83,Monthly,IKEA,Minimalist,Online,Low,Yes,2,Low,Evening,"Minimalist,Scandinavian,Biophilic",Medium,5100,Chair,Textiles,IKEA,847.18,Plastic,Bohemian,12x12x20 inches,Durable and eco-friendly,2024-04-09,3,653.21,Target,Survey
1101,28,Male,58281.74,East,487.64,Quarterly,West Elm,Rustic,Both,High,Yes,10,Low,Evening,"Minimalist,Scandinavian,Biophilic",High,5101,Dining Table,Textiles,Wayfair,1159.23,Fabric,Minimalist,12x12x20 inches,Compact and space-saving,2024-04-10,3,235.47,IKEA,Survey
1102,65,Male,117617.39,West,551.53,Quarterly,IKEA,Minimalist,Online,Low,Yes,10,Medium,Evening,"Customization,Handmade",Low,5102,Chair,Wall Decor,Williams-Sonoma,1475.79,Wood,Rustic,24x18x15 inches,Compact and space-saving,2024-04-11,2,255.14,Target,Survey
1103,69,Other,55914.4,East,911.07,Monthly,IKEA,Modern,Online,Low,Yes,4,Low,Morning,"Customization,Handmade",High,5103,Chair,Wall Decor,Target,224.87,Glass,Industrial,30x30x10 inches,A stylish addition to any room,2024-04-12,4,634.48,Target,CRM
1104,66,Other,110037.43,South,334.75,Quarterly,IKEA,Industrial,Online,Low,Yes,4,Low,Morning,"Customization,Handmade",Low,5104,Chair,Lighting,West Elm,1115.51,Plastic,Rustic,24x18x15 inches,A stylish addition to any room,2024-04-13,4,94.54,West Elm,CRM
1105,37,Female,109267.37,North,881.05,Monthly,Target,Industrial,In-Store,Low,No,8,High,Evening,"Minimalist,Scandinavian,Biophilic",High,5105,Lamp,Furniture,Target,1652.35,Plastic,Minimalist,30x30x10 inches,Durable and eco-friendly,2024-04-14,3,1032.75,Williams-Sonoma,Web Analytics
1106,26,Other,98189.19,North,679.82,Monthly,IKEA,Bohemian,Online,High,No,3,High,Morning,"Customization,Handmade",High,5106,Wall Art,Wall Decor,Wayfair,737.61,Plastic,Rustic,12x12x20 inches,Compact and space-saving,2024-04-15,3,443.21,IKEA,Web Analytics
1107,18,Female,80712.34,West,118.31,Weekly,Wayfair,Bohemian,Both,Medium,No,5,High,Afternoon,"Minimalist,Scandinavian,Biophilic",Medium,5107,Bookshelf,Lighting,Williams-Sonoma,1530.78,Fabric,Industrial,30x30x10 inches,A stylish addition to any room,2024-04-16,3,1048.24,West Elm,CRM
1108,20,Female,40800.25,North,752.17,Weekly,Wayfair,Modern,Both,Low,No,5,Low,Evening,"Minimalist,Scandinavian,Biophilic",Medium,5108,Rug,Furniture,Williams-Sonoma,1693.93,Plastic,Modern,12x12x20 inches,Compact and space-saving,2024-04-17,1,298.71,IKEA,Web Analytics
1109,38,Female,77877.46,North,132.0,Monthly,Wayfair,Industrial,Both,Low,Yes,2,Low,Evening,"Minimalist,Scandinavian,Biophilic",High,5109,Bookshelf,Furniture,Target,1645.44,Metal,Rustic,12x12x20 inches,Compact and space-saving,2024-04-18,1,871.12,IKEA,Survey
1110,40,Female,62111.66,South,997.64,Weekly,Williams-Sonoma,Industrial,In-Store,Low,No,9,Low,Evening,"Customization,Handmade",High,5110,Rug,Textiles,Target,1307.71,Fabric,Minimalist,12x12x20 inches,Compact and space-saving,2024-04-19,2,1203.88,Williams-Sonoma,Web Analytics
1111,26,Other,101299.53,North,885.37,Monthly,IKEA,Bohemian,In-Store,High,No,4,Low,Morning,"Customization,Handmade",Medium,5111,Sofa Set,Textiles,Target,1440.34,Wood,Rustic,24x18x15 inches,Durable and eco-friendly,2024-04-20,1,142.76,Williams-Sonoma,Survey
1112,36,Male,98231.63,South,367.61,Weekly,Wayfair,Bohemian,Both,Medium,Yes,9,Medium,Morning,"Minimalist,Scandinavian,Biophilic",Low,5112,Sofa Set,Lighting,Wayfair,1579.6,Metal,Industrial,30x30x10 inches,A stylish addition to any room,2024-04-21,4,809.52,West Elm,Web Analytics
1113,62,Male,111955.13,West,331.67,Quarterly,Williams-Sonoma,Minimalist,Both,Medium,No,9,Medium,Morning,"Customization,Handmade",Medium,5113,Dining Table,Lighting,IKEA,1472.74,Fabric,Minimalist,30x30x10 inches,A stylish addition to any room,2024-04-22,1,619.0,Wayfair,Survey
1114,63,Other,31334.71,South,443.3,Quarterly,Wayfair,Industrial,In-Store,Low,No,2,Low,Afternoon,"Sustainable,Smart Homes",Low,5114,Sofa Set,Textiles,IKEA,914.33,Fabric,Rustic,30x30x10 inches,Durable and eco-friendly,2024-04-23,4,495.91,West Elm,Web Analytics
1115,69,Other,102819.29,East,420.55,Monthly,West Elm,Industrial,Both,Low,Yes,9,High,Morning,"Customization,Handmade",Medium,5115,Curtains,Textiles,West Elm,335.06,Glass,Minimalist,12x12x20 inches,Durable and eco-friendly,2024-04-24,1,1216.98,West Elm,Web Analytics
1116,36,Female,114461.58,East,435.1,Monthly,Target,Minimalist,Online,Medium,Yes,9,High,Evening,"Minimalist,Scandinavian,Biophilic",Medium,5116,Sofa Set,Furniture,Wayfair,633.27,Metal,Industrial,24x18x15 inches,Durable and eco-friendly,2024-04-25,1,1185.31,Wayfair,CRM
1117,40,Other,101037.04,West,386.45,Weekly,IKEA,Industrial,Online,Low,No,2,Medium,Morning,"Minimalist,Scandinavian,Biophilic",Low,5117,Wall Art,Furniture,Williams-Sonoma,430.35,Metal,Modern,30x30x10 inches,Compact and space-saving,2024-04-26,2,1268.79,IKEA,CRM
1118,44,Male,41717.5,North,659.02,Weekly,Target,Modern,Both,Low,Yes,6,Medium,Morning,"Minimalist,Scandinavian,Biophilic",High,5118,Chair,Wall Decor,West Elm,735.66,Metal,Industrial,30x30x10 inches,Compact and space-saving,2024-04-27,3,334.59,Target,Survey
1119,44,Other,37315.12,South,247.84,Monthly,Target,Bohemian,Online,Low,No,9,Low,Morning,"Sustainable,Smart Homes",Medium,5119,Lamp,Textiles,Williams-Sonoma,988.88,Plastic,Modern,24x18x15 inches,A stylish addition to any room,2024-04-28,3,585.7,Wayfair,CRM
1120,56,Other,31876.07,East,861.38,Quarterly,West Elm,Bohemian,Both,High,Yes,4,Low,Morning,"Minimalist,Scandinavian,Biophilic",Medium,5120,Dining Table,Furniture,Williams-Sonoma,1918.91,Plastic,Bohemian,30x30x10 inches,A stylish addition to any room,2024-04-29,3,435.16,Target,Survey
1121,53,Female,86587.07,South,831.16,Quarterly,West Elm,Bohemian,In-Store,High,No,2,Low,Evening,"Minimalist,Scandinavian,Biophilic",Medium,5121,Wall Art,Lighting,Target,1919.74,Wood,Industrial,24x18x15 inches,Compact and space-saving,2024-04-30,2,1090.2,IKEA,CRM
1122,29,Female,86670.54,East,528.83,Monthly,West Elm,Rustic,Both,Medium,No,7,Low,Morning,"Customization,Handmade",High,5122,Curtains,Furniture,Williams-Sonoma,1543.79,Wood,Modern,24x18x15 inches,Compact and space-saving,2024-05-01,4,932.91,Wayfair,CRM
1123,44,Female,118822.23,South,867.46,Quarterly,Williams-Sonoma,Modern,In-Store,High,No,9,Low,Evening,"Sustainable,Smart Homes",Medium,5123,Dining Table,Textiles,Williams-Sonoma,1960.68,Wood,Bohemian,30x30x10 inches,Durable and eco-friendly,2024-05-02,1,673.98,Williams-Sonoma,Survey
1124,63,Female,65823.89,North,322.43,Monthly,Wayfair,Modern,Online,High,Yes,6,High,Morning,"Customization,Handmade",High,5124,Lamp,Furniture,Wayfair,1996.07,Plastic,Bohemian,24x18x15 inches,Compact and space-saving,2024-05-03,2,1576.31,West Elm,Web Analytics
1125,51,Male,59871.57,West,115.81,Weekly,IKEA,Minimalist,Online,Medium,Yes,4,High,Afternoon,"Minimalist,Scandinavian,Biophilic",Medium,5125,Dining Table,Textiles,Target,1772.81,Glass,Bohemian,24x18x15 inches,A stylish addition to any room,2024-05-04,4,206.07,Wayfair,Survey
1126,50,Other,86198.24,North,657.29,Quarterly,West Elm,Rustic,Online,High,No,1,Low,Afternoon,"Minimalist,Scandinavian,Biophilic",Low,5126,Bookshelf,Furniture,Target,177.42,Wood,Minimalist,30x30x10 inches,A stylish addition to any room,2024-05-05,2,1950.3,Wayfair,Survey
1127,45,Other,104304.78,South,512.12,Quarterly,IKEA,Industrial,Both,Medium,Yes,4,High,Evening,"Sustainable,Smart Homes",Medium,5127,Bookshelf,Wall Decor,West Elm,863.57,Fabric,Industrial,12x12x20 inches,Durable and eco-friendly,2024-05-06,2,250.76,IKEA,Survey
1128,48,Female,114309.66,East,610.45,Weekly,IKEA,Modern,In-Store,Low,Yes,3,Low,Evening,"Minimalist,Scandinavian,Biophilic",Medium,5128,Bookshelf,Wall Decor,Target,1077.56,Plastic,Industrial,30x30x10 inches,Durable and eco-friendly,2024-05-07,4,1550.68,Williams-Sonoma,CRM
1129,49,Male,102281.17,East,909.41,Weekly,IKEA,Rustic,In-Store,Medium,No,7,Low,Afternoon,"Sustainable,Smart Homes",High,5129,Sofa Set,Lighting,IKEA,265.68,Glass,Industrial,30x30x10 inches,A stylish addition to any room,2024-05-08,3,749.1,Wayfair,CRM
1130,67,Male,68400.66,West,972.93,Quarterly,West Elm,Rustic,Online,Medium,Yes,10,Medium,Afternoon,"Customization,Handmade",High,5130,Lamp,Lighting,Wayfair,1621.09,Fabric,Industrial,12x12x20 inches,Compact and space-saving,2024-05-09,1,1733.22,Williams-Sonoma,CRM
1131,37,Other,87142.28,North,671.01,Quarterly,West Elm,Modern,Online,Medium,Yes,5,High,Morning,"Sustainable,Smart Homes",High,5131,Wall Art,Textiles,West Elm,314.39,Fabric,Minimalist,24x18x15 inches,Compact and space-saving,2024-05-10,3,166.86,Target,Survey
1132,57,Female,107066.94,North,787.65,Monthly,Wayfair,Minimalist,In-Store,Low,No,3,High,Afternoon,"Customization,Handmade",Low,5132,Wall Art,Textiles,IKEA,778.99,Plastic,Industrial,30x30x10 inches,A stylish addition to any room,2024-05-11,2,761.95,Wayfair,Web Analytics
1133,52,Other,74154.87,North,175.43,Monthly,West Elm,Rustic,Both,Low,No,2,Medium,Evening,"Minimalist,Scandinavian,Biophilic",Low,5133,Curtains,Textiles,Williams-Sonoma,156.45,Metal,Modern,12x12x20 inches,Compact and space-saving,2024-05-12,4,684.18,Williams-Sonoma,Web Analytics
1134,48,Other,49501.8,East,244.64,Quarterly,West Elm,Bohemian,Online,Low,Yes,2,High,Evening,"Customization,Handmade",High,5134,Rug,Furniture,IKEA,1058.69,Glass,Bohemian,12x12x20 inches,Compact and space-saving,2024-05-13,2,1986.45,West Elm,Survey
1135,48,Male,45275.11,West,759.88,Monthly,IKEA,Rustic,Both,Medium,Yes,5,Medium,Afternoon,"Customization,Handmade",Low,5135,Wall Art,Furniture,West Elm,1202.14,Plastic,Minimalist,30x30x10 inches,A stylish addition to any room,2024-05-14,3,1971.39,IKEA,Survey
1136,55,Male,30014.2,East,488.23,Weekly,Wayfair,Industrial,Online,Medium,Yes,8,High,Evening,"Customization,Handmade",High,5136,Chair,Furniture,Target,1475.65,Metal,Minimalist,30x30x10 inches,A stylish addition to any room,2024-05-15,3,395.81,Williams-Sonoma,Web Analytics
1137,39,Other,94641.42,North,501.37,Monthly,Target,Modern,Online,Medium,No,8,Low,Morning,"Sustainable,Smart Homes",Low,5137,Bookshelf,Lighting,Wayfair,692.13,Plastic,Industrial,12x12x20 inches,Durable and eco-friendly,2024-05-16,3,1267.29,IKEA,CRM
1138,62,Female,39998.75,South,377.75,Monthly,West Elm,Industrial,Both,Medium,Yes,5,Medium,Morning,"Customization,Handmade",High,5138,Chair,Textiles,West Elm,1189.25,Plastic,Bohemian,30x30x10 inches,A stylish addition to any room,2024-05-17,1,1080.33,Wayfair,Survey
1139,58,Female,51945.52,East,646.62,Quarterly,West Elm,Minimalist,Both,Medium,Yes,2,Low,Afternoon,"Sustainable,Smart Homes",High,5139,Curtains,Furniture,IKEA,1473.61,Fabric,Modern,12x12x20 inches,Durable and eco-friendly,2024-05-18,3,325.66,Wayfair,Web Analytics
1140,26,Other,56808.87,West,266.65,Monthly,Target,Bohemian,Both,Medium,Yes,4,Low,Evening,"Sustainable,Smart Homes",Low,5140,Chair,Lighting,IKEA,1528.83,Plastic,Bohemian,30x30x10 inches,Durable and eco-friendly,2024-05-19,1,352.2,Target,Web Analytics
1141,69,Other,80434.19,North,664.22,Quarterly,IKEA,Modern,Both,Medium,Yes,7,High,Afternoon,"Sustainable,Smart Homes",Medium,5141,Bookshelf,Wall Decor,West Elm,617.25,Metal,Rustic,12x12x20 inches,Compact and space-saving,2024-05-20,1,1978.72,IKEA,Web Analytics
1142,26,Female,65816.15,South,256.42,Quarterly,Wayfair,Rustic,In-Store,High,Yes,6,Medium,Evening,"Minimalist,Scandinavian,Biophilic",High,5142,Rug,Textiles,West Elm,154.05,Fabric,Bohemian,30x30x10 inches,A stylish addition to any room,2024-05-21,3,916.41,West Elm,CRM
1143,32,Female,90720.66,East,157.44,Quarterly,IKEA,Bohemian,In-Store,Low,Yes,10,Low,Evening,"Minimalist,Scandinavian,Biophilic",High,5143,Sofa Set,Wall Decor,West Elm,94.49,Metal,Modern,30x30x10 inches,Compact and space-saving,2024-05-22,4,269.09,West Elm,Web Analytics
1144,30,Female,35007.48,South,397.32,Weekly,Williams-Sonoma,Rustic,Online,High,No,7,Low,Evening,"Minimalist,Scandinavian,Biophilic",Medium,5144,Wall Art,Lighting,Target,1540.76,Metal,Modern,30x30x10 inches,A stylish addition to any room,2024-05-23,2,445.28,Williams-Sonoma,Web Analytics
1145,39,Other,41154.53,South,308.03,Monthly,West Elm,Minimalist,Online,Low,No,5,Medium,Morning,"Sustainable,Smart Homes",High,5145,Lamp,Textiles,West Elm,783.17,Fabric,Modern,24x18x15 inches,A stylish addition to any room,2024-05-24,2,551.33,West Elm,Web Analytics
1146,33,Male,74929.04,West,900.09,Monthly,Williams-Sonoma,Modern,Online,Medium,No,2,High,Evening,"Minimalist,Scandinavian,Biophilic",High,5146,Rug,Furniture,Williams-Sonoma,285.21,Metal,Minimalist,30x30x10 inches,Compact and space-saving,2024-05-25,1,1031.62,IKEA,Survey
1147,49,Female,60326.83,East,149.46,Monthly,West Elm,Minimalist,In-Store,High,Yes,8,Low,Morning,"Customization,Handmade",Low,5147,Wall Art,Lighting,Wayfair,385.29,Wood,Minimalist,12x12x20 inches,Durable and eco-friendly,2024-05-26,1,684.39,Wayfair,Survey
1148,19,Female,56623.2,West,258.95,Quarterly,Williams-Sonoma,Minimalist,Both,Medium,Yes,2,High,Evening,"Sustainable,Smart Homes",Medium,5148,Sofa Set,Wall Decor,Wayfair,1536.98,Plastic,Rustic,12x12x20 inches,A stylish addition to any room,2024-05-27,1,920.92,IKEA,Survey
1149,43,Female,36032.53,North,593.85,Weekly,Target,Minimalist,Online,High,No,8,Medium,Afternoon,"Minimalist,Scandinavian,Biophilic",High,5149,Chair,Wall Decor,Williams-Sonoma,1205.83,Fabric,Bohemian,24x18x15 inches,Durable and eco-friendly,2024-05-28,2,349.67,IKEA,Web Analytics
1150,31,Other,110614.73,South,532.96,Quarterly,West Elm,Minimalist,In-Store,High,No,7,High,Morning,"Sustainable,Smart Homes",High,5150,Lamp,Wall Decor,IKEA,1012.78,Fabric,Industrial,24x18x15 inches,Compact and space-saving,2024-05-29,1,666.92,Wayfair,Web Analytics
1151,55,Male,92263.67,West,141.27,Monthly,West Elm,Rustic,Online,Medium,No,3,Medium,Morning,"Minimalist,Scandinavian,Biophilic",Medium,5151,Lamp,Lighting,IKEA,1253.56,Wood,Rustic,24x18x15 inches,Compact and space-saving,2024-05-30,4,159.23,IKEA,CRM
1152,51,Male,40945.63,West,106.53,Quarterly,Williams-Sonoma,Industrial,In-Store,High,No,4,High,Morning,"Customization,Handmade",Medium,5152,Curtains,Lighting,IKEA,292.25,Wood,Industrial,30x30x10 inches,A stylish addition to any room,2024-05-31,4,1781.63,West Elm,Web Analytics
1153,25,Female,35854.14,North,989.26,Quarterly,Wayfair,Rustic,Both,High,No,7,High,Afternoon,"Sustainable,Smart Homes",Low,5153,Chair,Textiles,IKEA,651.7,Wood,Industrial,30x30x10 inches,Compact and space-saving,2024-06-01,1,413.53,Williams-Sonoma,CRM
1154,53,Other,117738.53,East,692.95,Monthly,Williams-Sonoma,Bohemian,In-Store,Low,Yes,4,Low,Morning,"Minimalist,Scandinavian,Biophilic",Low,5154,Sofa Set,Textiles,Target,760.65,Wood,Rustic,12x12x20 inches,A stylish addition to any room,2024-06-02,2,1518.66,Williams-Sonoma,Web Analytics
1155,38,Male,91305.53,West,428.87,Quarterly,West Elm,Minimalist,Both,Medium,Yes,9,High,Afternoon,"Minimalist,Scandinavian,Biophilic",Low,5155,Wall Art,Wall Decor,Williams-Sonoma,642.71,Glass,Bohemian,12x12x20 inches,A stylish addition to any room,2024-06-03,3,712.11,IKEA,CRM
1156,63,Other,67571.05,South,523.39,Quarterly,West Elm,Bohemian,Online,Medium,Yes,7,Low,Evening,"Customization,Handmade",High,5156,Chair,Lighting,Wayfair,1731.54,Fabric,Industrial,30x30x10 inches,A stylish addition to any room,2024-06-04,2,959.31,Wayfair,Survey
1157,60,Male,93155.79,South,339.9,Weekly,Wayfair,Rustic,Both,High,Yes,1,Medium,Evening,"Customization,Handmade",Medium,5157,Dining Table,Textiles,Williams-Sonoma,1171.21,Metal,Minimalist,12x12x20 inches,A stylish addition to any room,2024-06-05,3,596.7,Target,Web Analytics
1158,45,Female,98069.86,South,410.39,Quarterly,IKEA,Minimalist,In-Store,Medium,Yes,1,Medium,Afternoon,"Minimalist,Scandinavian,Biophilic",Low,5158,Curtains,Lighting,Wayfair,1464.06,Fabric,Minimalist,30x30x10 inches,A stylish addition to any room,2024-06-06,3,1398.95,IKEA,CRM
1159,63,Other,100196.6,South,684.14,Weekly,Wayfair,Rustic,Online,Low,No,4,Low,Morning,"Minimalist,Scandinavian,Biophilic",Medium,5159,Wall Art,Furniture,IKEA,488.68,Fabric,Rustic,24x18x15 inches,Compact and space-saving,2024-06-07,1,1692.2,IKEA,Survey
1160,61,Female,73008.96,West,894.53,Monthly,IKEA,Minimalist,Online,Low,No,9,High,Morning,"Sustainable,Smart Homes",High,5160,Chair,Lighting,Target,542.87,Fabric,Industrial,30x30x10 inches,A stylish addition to any room,2024-06-08,4,586.81,Target,Survey
1161,65,Male,68689.45,South,265.72,Weekly,West Elm,Rustic,In-Store,Medium,Yes,4,Medium,Afternoon,"Sustainable,Smart Homes",High,5161,Chair,Wall Decor,West Elm,466.17,Wood,Rustic,30x30x10 inches,Durable and eco-friendly,2024-06-09,1,499.59,Williams-Sonoma,Web Analytics
1162,23,Male,30992.53,West,856.33,Quarterly,Target,Modern,Both,Medium,No,5,Medium,Evening,"Minimalist,Scandinavian,Biophilic",Medium,5162,Rug,Lighting,West Elm,1382.2,Wood,Minimalist,30x30x10 inches,A stylish addition to any room,2024-06-10,3,1369.25,Williams-Sonoma,CRM
1163,37,Female,113390.14,East,209.4,Monthly,Target,Industrial,In-Store,Low,Yes,1,Medium,Afternoon,"Customization,Handmade",Medium,5163,Rug,Wall Decor,IKEA,711.1,Glass,Rustic,12x12x20 inches,A stylish addition to any room,2024-06-11,1,406.4,Target,CRM
1164,48,Male,84297.71,South,293.49,Quarterly,Williams-Sonoma,Industrial,Both,Medium,Yes,2,Low,Morning,"Sustainable,Smart Homes",Low,5164,Wall Art,Textiles,IKEA,822.07,Fabric,Industrial,30x30x10 inches,A stylish addition to any room,2024-06-12,3,1286.88,Wayfair,CRM
1165,50,Female,48283.85,East,133.46,Quarterly,Wayfair,Minimalist,Both,High,No,4,Medium,Morning,"Minimalist,Scandinavian,Biophilic",Medium,5165,Curtains,Textiles,Williams-Sonoma,1424.06,Plastic,Industrial,30x30x10 inches,Compact and space-saving,2024-06-13,1,206.97,IKEA,Survey
1166,61,Female,112764.31,West,226.73,Weekly,Wayfair,Modern,Online,Medium,Yes,4,Medium,Morning,"Customization,Handmade",Low,5166,Bookshelf,Textiles,Target,1944.16,Glass,Minimalist,30x30x10 inches,Durable and eco-friendly,2024-06-14,4,1247.87,West Elm,CRM
1167,24,Female,112343.87,North,925.57,Quarterly,Target,Bohemian,Both,High,Yes,10,Medium,Morning,"Customization,Handmade",Medium,5167,Rug,Furniture,Target,340.51,Wood,Modern,24x18x15 inches,Durable and eco-friendly,2024-06-15,4,1036.55,Williams-Sonoma,Survey
1168,25,Male,119026.57,East,513.49,Weekly,IKEA,Modern,Online,Low,Yes,6,Medium,Evening,"Minimalist,Scandinavian,Biophilic",Medium,5168,Dining Table,Wall Decor,Williams-Sonoma,144.1,Fabric,Modern,30x30x10 inches,Durable and eco-friendly,2024-06-16,2,245.53,Williams-Sonoma,CRM
1169,26,Other,108665.09,South,169.9,Monthly,Wayfair,Minimalist,In-Store,Medium,No,6,Low,Evening,"Minimalist,Scandinavian,Biophilic",Medium,5169,Bookshelf,Furniture,Target,405.79,Wood,Bohemian,30x30x10 inches,Compact and space-saving,2024-06-17,3,1305.23,Williams-Sonoma,Survey
